sku,item_type,manufacturer,product_name,size,count,percent_of_customers
43945001,FROZEN VEGETABLES,Big Time,Big Time Frozen Peas ,6.5,30,0.0266071
43946001,PIZZA,Big Time,Big Time Frozen Pepperoni Pizza ,7.15,30,0.0263555
43947001,PIZZA,Big Time,Big Time Frozen Sausage Pizza ,12.5,31,0.0275506
43948001,POPSICLES,Big Time,Big Time Grape Popsicles ,7.25,31,0.0272361
43949001,FRENCH FRIES,Big Time,Big Time Home Style French Fries ,15.8,29,0.0252862
43950001,ICE CREAM,Big Time,Big Time Ice Cream ,16.8,29,0.0257265
43951001,ICE CREAM,Big Time,Big Time Ice Cream Sandwich ,16.3,32,0.0278651
43952001,POPSICLES,Big Time,Big Time Lemon Popsicles ,15.2,29,0.0256636
43953001,POPSICLES,Big Time,Big Time Lime Popsicles ,17.3,30,0.0261039
43954001,FRENCH FRIES,Big Time,Big Time Low Fat French Fries ,9,32,0.0280538
43955001,POPSICLES,Big Time,Big Time Orange Popsicles ,7.39,29,0.0256007
43956001,TV DINNER,Big Time,Big Time Turkey TV Dinner ,5.34,31,0.0276764
43957001,SODA/JUICE/DRINKS,Big K,Citrus Drop Soda,67.6 oz,26,0.0232105
43958001,SODA/JUICE/DRINKS,Big K,Cola Regular,12 pkg,29,0.0259152
43959001,CANNED FRUIT,Big City,Big City Canned Mixed Fruit ,16.7,32,0.0282425
43960001,CANNED FRUIT,Big City,Big City Canned Peaches ,8.6,29,0.0258523
43961001,SNACKS,Betty Crocker,Fruit Snacks SpongeBob,10 ct,27,0.0235879
43962001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Bacon Cheeseburger,5.1 oz,32,0.0281796
43963001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Beef Pasta,5.9 oz,31,0.0275506
43964001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Cheddar Cheese Melt,4.7 oz,31,0.0276135
43965001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Cheeseburger Macaroni,6.6 oz,32,0.0277393
43966001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Cheesy Enchilada,7.5 oz,30,0.0263555
43967001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Cheesy Italian Shells,6.1 oz,28,0.0244056
43968001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Chili Macaroni,5.2 oz,28,0.0243427
43969001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Crunchy Taco,7.6 oz,31,0.0274877
43970001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Deluxe Beef Stroganoff,5.5 oz,30,0.02667
43971001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Deluxe Cheeseburger Macaroni,5.5 oz,30,0.0261668
43972001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Double Cheeseburger Macaroni,6 oz,30,0.0267958
43973001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Four Cheese Lasagna,5.5 oz,29,0.0253491
43974001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Lasagna,6.9 oz,28,0.0249717
43975001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Philly Cheesesteak,6.5 oz,28,0.0245314
43976001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Potatoes Stroganoff,5 oz,31,0.0269216
43977001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Salisbury,6.2 oz,31,0.0269216
43978001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Stroganoff,6.4 oz,32,0.0281167
43979001,PASTA/NOODLES,Betty Crocker,Hamburger Helper Three Cheese,6 oz,30,0.0266071
43980001,SOUP,Better,Better Beef Soup ,14.8,29,0.0256007
43981001,CANNED VEGETABLES,Better,Better Canned Beets ,7.6,29,0.0255378
43982001,CANNED VEGETABLES,Better,Better Canned Peas ,19.2,29,0.0258523
43983001,CANNED VEGETABLES,Better,Better Canned String Beans ,8.89,32,0.0281796
43984001,CANNED VEGETABLES,Better,Better Canned Tomatos ,16.8,30,0.02667
43985001,TUNA,Better,Better Canned Tuna in Oil ,13.1,31,0.0269216
43986001,TUNA,Better,Better Canned Tuna in Water ,19.7,29,0.0256636
43987001,CANNED VEGETABLES,Better,Better Canned Yams ,13.8,30,0.0261668
43988001,SOUP,Better,Better Chicken Noodle Soup ,11.1,31,0.0268587
43989001,SOUP,Better,Better Chicken Ramen Soup ,13,31,0.0276764
43990001,SOUP,Better,Better Chicken Soup ,5.46,29,0.0255378
43991001,CANNED VEGETABLES,Better,Better Creamed Corn ,10.6,27,0.0238395
43992001,SOUP,Better,Better Noodle Soup ,8,28,0.0249717
43993001,SOUP,Better,Better Regular Ramen Soup ,6.72,31,0.0276764
43994001,SOUP,Better,Better Rice Soup ,5.98,30,0.0262297
43995001,SOUP,Better,Better Turkey Noodle Soup ,7.34,29,0.0256007
43996001,SOUP,Better,Better Vegetable Soup ,7.35,29,0.025412
43997001,DIPS,Best Choice,Best Choice Avocado Dip ,16.6,31,0.0276764
43998001,POPCORN,Best Choice,Best Choice Buttered Popcorn ,10.6,28,0.0247201
43999001,DIPS,Best Choice,Best Choice Cheese Dip ,8.5,30,0.0261039
44000001,COOKIES,Best Choice,Best Choice Chocolate Chip Cookies ,12,29,0.0255378
44001001,DIPS,Best Choice,Best Choice Fondue Mix ,8.8,30,0.026041
44002001,COOKIES,Best Choice,Best Choice Frosted Cookies ,7.51,31,0.0274877
44003001,COOKIES,Best Choice,Best Choice Fudge Brownies ,6.23,33,0.0289974
44004001,COOKIES,Best Choice,Best Choice Fudge Cookies ,19.2,30,0.0259781
44005001,COOKIES,Best Choice,Best Choice Graham Crackers ,14.6,30,0.0267329
44006001,COOKIES,Best Choice,Best Choice Lemon Cookies ,7.39,28,0.0250346
44007001,COOKIES,Best Choice,Best Choice Low Fat Cookies ,14,29,0.0252862
44008001,POPCORN,Best Choice,Best Choice Low Fat Popcorn ,8,31,0.0272361
44009001,POPCORN,Best Choice,Best Choice No Salt Popcorn ,12.6,29,0.0258523
44010001,DIPS,Best Choice,Best Choice Salsa Dip ,15.1,31,0.0276135
44011001,COOKIES,Best Choice,Best Choice Sugar Cookies ,13.1,28,0.0245943
44012001,CEREAL,Beech-Nut,Cereal Oatmeal,8 oz,4,0.00320795
44013001,CEREAL,Beech-Nut,Cereal Rice,8 oz,4,0.00352246
44014001,BABY FOOD,Beech-Nut,"Fruities On The Go Peach, Apple & Banana",4 oz,2,0.00168784
44015001,BABY FOOD,Beech-Nut,"Fruities On The Go Pear, Banana & Raspberry",4 oz,2,0.00176123
44016001,BABY FOOD,Beech-Nut,"Fruities On The Go Pear, Mango & Squash",4 oz,2,0.00176123
44017001,BABY FOOD,Beech-Nut,Stage 1 Bananas,4.25 oz,2,0.00152106
44018001,BABY FOOD,Beech-Nut,Stage 1 Beef & Broth,2.5 oz,2,0.00176123
44019001,BABY FOOD,Beech-Nut,Stage 1 Butternut Squash,4.25 oz,2,0.00184128
44020001,BABY FOOD,Beech-Nut,Stage 1 Chicken & Broth,2.5 oz,3,0.00225046
44021001,BABY FOOD,Beech-Nut,Stage 1 Honey Crisp Apples,4.25 oz,2,0.00146769
44022001,BABY FOOD,Beech-Nut,Stage 1 Sweet Potatoes,4.25 oz,2,0.00167317
44023001,BABY FOOD,Beech-Nut,Stage 1 Turkey And Broth,2.5 oz,2,0.00168117
44024001,BABY FOOD,Beech-Nut,Stage 2 Apple & Pumpkin,4.25 oz,1,0.001272
44025001,BABY FOOD,Beech-Nut,Stage 2 Apples & Bananas,4 oz,2,0.00192134
44026001,BABY FOOD,Beech-Nut,Stage 2 Applesauce,4 oz,1,0.00125802
44027001,BABY FOOD,Beech-Nut,Stage 2 Bananas & Strawberries,4 oz,2,0.0020014
44028001,BABY FOOD,Beech-Nut,Stage 2 Butternut Squash,4 oz,2,0.00192134
44029001,BABY FOOD,Beech-Nut,Stage 2 Chicken & Rice,4 oz,2,0.00176123
44030001,BABY FOOD,Beech-Nut,Stage 2 Chiquita-Bananas,4 oz,2,0.00183461
44031001,BABY FOOD,Beech-Nut,Stage 2 Country Garden Vegetables,4 oz,2,0.00183461
44032001,BABY FOOD,Beech-Nut,Stage 2 Just Apple & Blackberry,4.25 oz,3,0.00227492
44033001,BABY FOOD,Beech-Nut,Stage 2 Just Apple & Kiwi,4.25 oz,2,0.00176123
44034001,BABY FOOD,Beech-Nut,Stage 2 Just Apple & Strawberry,4.25 oz,2,0.00136984
44035001,BABY FOOD,Beech-Nut,Stage 2 Just Pear & Blueberry,4.25 oz,2,0.00168117
44036001,BABY FOOD,Beech-Nut,Stage 2 Mixed Vegetables,4 oz,2,0.00168117
44037001,BABY FOOD,Beech-Nut,Stage 2 Pears,4 oz,2,0.0018713
44038001,BABY FOOD,Beech-Nut,Stage 2 Tender Golden Sweet Carrots,4 oz,2,0.00149704
44039001,BABY FOOD,Beech-Nut,Stage 2 Tender Sweet Peas,4 oz,2,0.00176123
44040001,BABY FOOD,Beech-Nut,Stage 2 Tender Young Green Beans,4 oz,2,0.00168117
44041001,BABY FOOD,Beech-Nut,Stage 2 Yellow Cling Peaches,4 oz,1,0.00117415
44042001,BABY FOOD,Beech-Nut,Stage 3 Just Apple & Aronia Berry,4.2 oz,2,0.00132092
44043001,BABY FOOD,Beech-Nut,"Stage 3 Mango, Carrot,Strawberry & Chia",4.2 oz,2,0.00185907
44044001,BABY FOOD,Beech-Nut,Yogurt Blends Pouch Strawberry,3.8 oz,2,0.00150962
44045001,BABY FOOD,Beech-Nut,Yogurt Blends Pouch Strawberry Banana,3.8 oz,2,0.00152106
44046001,BABY FOOD,Beech-Nut,Yogurt Blends Pouch Vanilla Apple,3.8 oz,2,0.00139431
44047001,SUGAR,BBB Best,BBB Best Brown Sugar ,12.3,31,0.0276135
44048001,COOKING OIL,BBB Best,BBB Best Canola Oil ,14.1,27,0.0240282
44049001,PEANUT BUTTER,BBB Best,BBB Best Chunky Peanut Butter ,3.96,5,0.00478048
44050001,COOKING OIL,BBB Best,BBB Best Corn Oil ,13.5,31,0.0271732
44051001,PEANUT BUTTER,BBB Best,BBB Best Creamy Peanut Butter ,11.8,6,0.00515788
44052001,PEANUT BUTTER,BBB Best,BBB Best Extra Chunky Peanut Butter ,5.48,7,0.00584979
44053001,SPICES,BBB Best,BBB Best Oregano ,11.8,32,0.0278651
44054001,SPICES,BBB Best,BBB Best Pepper ,9.39,28,0.0243427
44055001,SPICES,BBB Best,BBB Best Salt ,5.71,33,0.0289345
44056001,COOKING OIL,BBB Best,BBB Best Sesame Oil ,14.3,30,0.0264813
44057001,COOKING OIL,BBB Best,BBB Best Vegetable Oil ,11.5,33,0.0289345
44058001,SUGAR,BBB Best,BBB Best White Sugar ,3.76,29,0.0250975
44059001,PASTA/NOODLES,Barilla,Collezione Bucatini,12 oz,31,0.027299
44060001,PASTA/NOODLES,Barilla,Gluten Free Elbows,12 oz,30,0.0267329
44061001,PASTA/NOODLES,Barilla,Gluten Free Penne,12 oz,30,0.02667
44062001,PASTA/NOODLES,Barilla,Gluten Free Spaghetti,12 oz,30,0.0259781
44063001,PASTA/NOODLES,Barilla,Pasta Angel Hair,1 lbs,30,0.02667
44064001,PASTA/NOODLES,Barilla,Pasta Elbows,1 lbs,28,0.0247201
44065001,PASTA/NOODLES,Barilla,Pasta Farfalle,1 lbs,30,0.0264813
44066001,PASTA/NOODLES,Barilla,Pasta Fettuccine,1 lbs,29,0.0252233
44067001,PASTA/NOODLES,Barilla,Pasta Fideo Cut Spaghetti,1 lbs,31,0.0269216
44068001,PASTA/NOODLES,Barilla,Pasta Jumbo Shells,12 oz,30,0.0261039
44069001,PASTA/NOODLES,Barilla,Pasta Linguine,1 lbs,28,0.0245314
44070001,PASTA/NOODLES,Barilla,Pasta Mini Penne,1 lbs,29,0.0253491
44071001,PASTA/NOODLES,Barilla,Pasta Mostaccioli,1 lbs,33,0.0291232
44072001,PASTA/NOODLES,Barilla,Pasta Orzo,1 lbs,29,0.0259152
44073001,PASTA/NOODLES,Barilla,Pasta Penne,1 lbs,30,0.0262297
44074001,PASTA/NOODLES,Barilla,Pasta Rigatoni,1 lbs,30,0.026041
44075001,PASTA/NOODLES,Barilla,Pasta Rotini,1 lbs,27,0.024154
44076001,PASTA/NOODLES,Barilla,Pasta Spaghetti,1 lbs,32,0.027928
44077001,PASTA/NOODLES,Barilla,Pasta Thick Spaghetti,1 lbs,31,0.0269845
44078001,PASTA/NOODLES,Barilla,Pasta Thin Spaghetti,1 lbs,31,0.0269845
44079001,PASTA/NOODLES,Barilla,Pasta Tri-Color Rotini,12 oz,28,0.0248459
44080001,PASTA/NOODLES,Barilla,Pasta Veggie Rotini,12 oz,28,0.0247201
44081001,PASTA/NOODLES,Barilla,Pasta Wavy Lasagne,1 lbs,29,0.0257894
44082001,PASTA/NOODLES,Barilla,PLUS Multigrain Elbows,14.5 oz,30,0.0259781
44083001,PASTA/NOODLES,Barilla,Pronto Elbows,12 oz,32,0.027928
44084001,PASTA/NOODLES,Barilla,Pronto Penne,12 oz,31,0.0272361
44085001,PASTA/NOODLES,Barilla,Pronto Rotini,12 oz,31,0.027299
44086001,PASTA/NOODLES,Barilla,Pronto Spaghetti,12 oz,30,0.0262926
44087001,PASTA/NOODLES,Barilla,Protein Plus Multigrain Angel Hair,14.5 oz,28,0.0246572
44088001,PASTA/NOODLES,Barilla,Protein Plus Multigrain Penne,14.5 oz,30,0.0261668
44089001,PASTA/NOODLES,Barilla,Protein Plus Multigrain Thin Spaghetti,14.5 oz,30,0.0262926
44090001,GRAVY/SAUCE,Barilla,Sauce Creamy Alfredo,14.5 oz,29,0.0257894
44091001,GRAVY/SAUCE,Barilla,Sauce Garlic Alfredo,14.5 oz,29,0.0252862
44092001,GRAVY/SAUCE,Barilla,Sauce Marinara,24 oz,29,0.0254749
44093001,GRAVY/SAUCE,Barilla,Sauce Meat,24 oz,30,0.0264184
44094001,GRAVY/SAUCE,Barilla,Sauce Roasted Garlic,24 oz,31,0.0268587
44095001,GRAVY/SAUCE,Barilla,Sauce Tomato & Basil,24 oz,29,0.0252862
44096001,GRAVY/SAUCE,Barilla,Sauce Traditional,24 oz,28,0.0250346
44097001,PASTA/NOODLES,Barilla,White Fiber Shells,12 oz,30,0.0261668
44098001,PASTA/NOODLES,Barilla,White Fiber Spaghetti,12 oz,29,0.0251604
44099001,PASTA/NOODLES,Barilla,Whole Grain Lasagne,13.25 oz,29,0.0258523
44100001,PASTA/NOODLES,Barilla,Whole Grain Linguine,1 lbs,30,0.0265442
44101001,PASTA/NOODLES,Barilla,Whole Grain Penne,1 lbs,30,0.0264813
44102001,PASTA/NOODLES,Barilla,Whole Grain Rotini,1 lbs,30,0.0267958
44103001,PASTA/NOODLES,Barilla,Whole Grain Spaghetti,1 lbs,29,0.0256007
44104001,PASTA/NOODLES,Barilla,Whole Grain Thin Spaghetti,1 lbs,28,0.0249088
44105001,,Barber,Chicken Breast Stuffed Broccoli & Cheese,2.5 oz,29,0.0254749
44106001,FROZEN FOOD,Banquet,Brown N Serve Sausage Maple Links,6.4 oz,29,0.0253491
44107001,FROZEN FOOD,Banquet,Brown N Serve Sausage Original Links,6.4 oz,30,0.0262926
44108001,FROZEN FOOD,Banquet,Brown N Serve Sausage Turkey,6.4 oz,28,0.0249717
44109001,,Banquet,Chicken Breast Strips,24 oz,30,0.0262297
44110001,,Banquet,Chicken Patties,27 oz,30,0.0263555
44111001,,Banquet,Chicken Patty,27 oz,29,0.0256636
44112001,CHOCOLATE CANDY,Atomic,Atomic Malted Milk Balls ,10.8,28,0.0249717
44113001,CHOCOLATE CANDY,Atomic,Atomic Mint Chocolate Bar ,9.89,30,0.0265442
44114001,HARD CANDY,Atomic,Atomic Mints ,15.5,31,0.0269845
44115001,CHOCOLATE CANDY,Atomic,Atomic Semi-Sweet Chocolate Bar ,13.8,30,0.0261668
44116001,HARD CANDY,Atomic,Atomic Spicy Mints ,5.78,30,0.0267958
44117001,CHOCOLATE CANDY,Atomic,Atomic Tasty Candy Bar ,15.8,33,0.0293119
44118001,CHOCOLATE CANDY,Atomic,Atomic White Chocolate Bar ,8.39,29,0.0252233
44119001,FROZEN FOOD,Atkins,Scramble Bacon,6.5 oz,29,0.0253491
44120001,FROZEN FOOD,Atkins,Scramble Farmhouse-Style Sausage,7 oz,30,0.0261668
44121001,DRINK,Asian Gourmet,Coconut Milk Lite,13.5 oz,32,0.0278022
44122001,BREAD,Arnold,Sandwich Thins Honey Wheat,12 oz,11,0.00968675
44123001,BREAD,Arnold,Sandwich Thins Multigrain,12 oz,12,0.0105045
44124001,BREAD,Arnold,Sandwich Thins Potato Rolls,12 oz,11,0.00968675
44125001,BREAD,Arnold,Sandwich Thins Whole Wheat,12 oz,11,0.00993836
44126001,,Apple & Eve,Fruitables Berry Berry Juice,8 ct,30,0.0267958
44127001,CANNED FRUIT,Applause,Applause Canned Mixed Fruit ,3.96,30,0.026041
44128001,CANNED FRUIT,Applause,Applause Canned Peaches ,17,31,0.027299
44129001,CEREAL,Annie's,Berry Bunnies Cereal,10 oz,4,0.00364826
44130001,CEREAL,Annie's,Cocoa Bunnies Cereal,10 oz,4,0.00383696
44131001,CEREAL,Annie's,Frosted Oat Flakes Cereal,10 oz,5,0.00440307
44132001,FRESH FISH,Amigo,Amigo Lox ,18.3,30,0.0262926
44133001,BOLOGNA,American,American Beef Bologna ,11.1,30,0.0259781
44134001,HOT DOGS,American,American Chicken Hot Dogs ,18.8,29,0.0257894
44135001,DELI SALADS,American,American Cole Slaw ,17.8,30,0.0267958
44136001,DELI MEATS,American,American Corned Beef ,6.19,29,0.0255378
44137001,HOT DOGS,American,American Foot-Long Hot Dogs ,5.39,31,0.0268587
44138001,BOLOGNA,American,American Low Fat Bologna ,13.8,30,0.026041
44139001,DELI SALADS,American,American Low Fat Cole Slaw ,5.26,29,0.025412
44140001,BOLOGNA,American,American Pimento Loaf ,6.48,30,0.0267958
44141001,DELI SALADS,American,American Potato Salad ,18.7,28,0.0244685
44142001,FRESH CHICKEN,American,American Roasted Chicken ,10.3,31,0.0276135
44143001,DELI MEATS,American,American Sliced Chicken ,5.32,32,0.0277393
44144001,DELI MEATS,American,American Sliced Ham ,3.8,31,0.0271732
44145001,DELI MEATS,American,American Sliced Turkey ,13.8,29,0.0252862
44146001,HOT DOGS,American,American Turkey Hot Dogs ,18.8,30,0.0265442
44147001,DRINK,Alpine,Drink Mix Spiced Cider,10 pkg,28,0.0248459
44148001,DRINK,Almond Breeze,Almond Milk Original,.5 gal,30,0.0263555
44149001,DRINK,Almond Breeze,Almond Milk Unsweetened,32 oz,30,0.0261039
44150001,DRINK,Almond Breeze,Almond Milk Vanilla,.5 gal,31,0.0274248
44151001,SNACKS,All But Gluten,Snack Cakes Vanilla,6 ct,31,0.0268587
44152001,HOUSEHOLD,All,Laundry Detergent 2X Ultra Free Clear,50 oz,31,0.0276135
44153001,FROZEN FOOD,Al Fresco,Gourmet Griller Carmelized Onion,28 oz,28,0.0246572
44154001,FROZEN FOOD,Al Fresco,Gourmet Griller Sweet Italian,28 oz,28,0.0250346
44155001,FROZEN FOOD,Aidells,Meatballs Caramelized Onion,12 oz,30,0.0267958
44156001,FROZEN FOOD,Aidells,Meatballs Pineapple Teriyaki,12 oz,30,0.0265442
44157001,FROZEN FOOD,Aidells,Meatballs Sundried Tomato,12 oz,30,0.0263555
44158001,FROZEN FOOD,Act II,Popcorn Butter,6 pkg,30,0.0262926
44159001,DRINK,A Taste Of Thai,Coconut Milk Unsweetened,13.5 oz,29,0.0252862
44160001,DRINK,4C,Iced Tea Mix Regular,53 oz,31,0.0268587
